"Store","$/lb","lb sold"
"NEW YORK (NEW) - PATHMARK",4.484246,3872
"NEW YORK (NEW) - PATHMARK",4.485046,4146
"NEW YORK (NEW) - WALDBAUMS",2.653097,8622
"NEW YORK (NEW) - WALDBAUMS",2.653221,9049
"NEW YORK (NEW) - WALDBAUMS",2.747834,6924
"NEW YORK (NEW) - WALDBAUMS",2.759548,5132
"NEW YORK (NEW) - WALDBAUMS",3.153671,1321
"NEW YORK (NEW) - WALDBAUMS",3.238318,2568
"NEW YORK (NEW) - WALDBAUMS",3.251438,1217
"NEW YORK (NEW) - WALDBAUMS",3.320187,2992
"NEW YORK (NEW) - WALDBAUMS",3.33847,1752
"NEW YORK (NEW) - WALDBAUMS",3.453641,3721
"NEW YORK (NEW) - WALDBAUMS",3.897652,1661
"NEW YORK (NEW) - WALDBAUMS",3.92735,2106
"NEW YORK (NEW) - WALDBAUMS",3.990775,1626
"NEW YORK (NEW) - WALDBAUMS",4.176642,2055
"NEW YORK (NEW) - WALDBAUMS",4.413818,1375
"NEW YORK (NEW) - WALDBAUMS",4.414982,1682
"NEW YORK (NEW) - WALDBAUMS",4.424477,2198
"NEW YORK (NEW) - WALDBAUMS",4.427371,1666
"NEW YORK (NEW) - WALDBAUMS",4.427918,1311
"NEW YORK (NEW) - WALDBAUMS",4.431579,1235
"NEW YORK (NEW) - WALDBAUMS",4.437279,1411
"NEW YORK (NEW) - WALDBAUMS",4.452537,1222
"NEW YORK (NEW) - WALDBAUMS",4.455548,1541
"NEW YORK (NEW) - WALDBAUMS",4.463889,1800
"NEW YORK (NEW) - WALDBAUMS",4.466054,1414
"NEW YORK (NEW) - WALDBAUMS",4.472222,1800
"NEW YORK (NEW) - WALDBAUMS",4.472468,1471
"NEW YORK (NEW) - WALDBAUMS",4.478481,790
"NEW YORK (NEW) - WALDBAUMS",4.478814,1180
"NEW YORK (NEW) - WALDBAUMS",4.480026,1552
"NEW YORK (NEW) - WALDBAUMS",4.484085,1508
"NEW YORK (NEW) - WALDBAUMS",4.484724,1702
"NEW YORK (NEW) - WALDBAUMS",4.48618,1411
"NEW YORK (NEW) - WALDBAUMS",4.487968,1496
"NEW YORK (NEW) - WALDBAUMS",4.490376,1091
"NEW YORK (NEW) - WALDBAUMS",4.491093,1684
"NEW YORK (NEW) - WALDBAUMS",4.491224,3988
"NEW YORK (NEW) - WALDBAUMS",4.4924,1842
"NEW YORK (NEW) - WALDBAUMS",4.493466,3520
"NEW YORK (NEW) - WALDBAUMS",4.493892,1719
"NEW YORK (NEW) - WALDBAUMS",4.496073,1528
"NEW YORK (NEW) - WALDBAUMS",4.498467,1631
"NEW YORK (NEW) - WALDBAUMS",4.499683,1577
"NEW YORK (NEW) - WALDBAUMS",4.499685,1585
"NEW YORK (NEW) - WALDBAUMS",4.5,1904
"NEW YORK (NEW) - WALDBAUMS",4.501509,1657
"NEW YORK (NEW) - WALDBAUMS",4.504161,1442
"NEW YORK (NEW) - WALDBAUMS",4.504601,1956
"NEW YORK (NEW) - WALDBAUMS",4.512059,1078
"NEW YORK (NEW) - WALDBAUMS",4.517322,1703
"NEW YORK (NEW) - WALDBAUMS",4.519343,1706
"NEW YORK (NEW) - WALDBAUMS",4.51954,1305
"NEW YORK (NEW) - WALDBAUMS",4.519856,1385
"NEW YORK (NEW) - WALDBAUMS",4.521242,2801
"NEW YORK (NEW) - WALDBAUMS",4.523236,1162
"NEW YORK (NEW) - WALDBAUMS",4.524695,1559
"NEW YORK (NEW) - WALDBAUMS",4.630975,1569
"NEW YORK (NEW) - WALDBAUMS",4.631313,1782
"NEW YORK (NEW) - WALDBAUMS",4.632442,1646
"NEW YORK (NEW) - WALDBAUMS",4.639216,2040
"NEW YORK (NEW) - WALDBAUMS",4.641757,1753
"OKLAHOMA CITY - HOMELAND",1.319907,13754
"OKLAHOMA CITY - HOMELAND",1.524885,2170
"OKLAHOMA CITY - HOMELAND",2.386918,4143
"OKLAHOMA CITY - HOMELAND",2.388137,3844
"OKLAHOMA CITY - HOMELAND",2.389862,2170
"OKLAHOMA CITY - HOMELAND",2.391554,3836
"OKLAHOMA CITY - HOMELAND",2.392237,1958
"OKLAHOMA CITY - HOMELAND",2.395219,2510
"OKLAHOMA CITY - HOMELAND",2.395492,3727
"OKLAHOMA CITY - HOMELAND",2.398148,2592
"OKLAHOMA CITY - HOMELAND",2.398297,2232
"OKLAHOMA CITY - HOMELAND",2.401464,3826
"OKLAHOMA CITY - HOMELAND",2.402713,4718
"OKLAHOMA CITY - HOMELAND",2.403033,2506
"OKLAHOMA CITY - HOMELAND",2.403897,2669
"OKLAHOMA CITY - HOMELAND",2.404946,2588
"OKLAHOMA CITY - HOMELAND",2.405562,8127
"OKLAHOMA CITY - HOMELAND",2.40721,2996
"OKLAHOMA CITY - HOMELAND",2.410482,3759
"OKLAHOMA CITY - HOMELAND",2.412328,3131
"OKLAHOMA CITY - HOMELAND",2.417101,3263
"OKLAHOMA CITY - HOMELAND",2.418984,3308
"OKLAHOMA CITY - HOMELAND",2.419311,2962
"OKLAHOMA CITY - HOMELAND",2.426716,4080
"OKLAHOMA CITY - HOMELAND",2.430824,3108
"OKLAHOMA CITY - HOMELAND",2.435363,3071
"OKLAHOMA CITY - HOMELAND",2.43567,2596
"OKLAHOMA CITY - HOMELAND",2.436642,3859
"OKLAHOMA CITY - HOMELAND",2.43746,4677
"OKLAHOMA CITY - HOMELAND",2.447693,2189
"OKLAHOMA CITY - HOMELAND",2.448829,3117
"OKLAHOMA CITY - HOMELAND",2.458425,2718
"OKLAHOMA CITY - HOMELAND",2.460502,3266
"OKLAHOMA CITY - HOMELAND",2.477072,2486
"OKLAHOMA CITY - HOMELAND",2.483893,2918
"OKLAHOMA CITY - HOMELAND",2.510247,2879
"OKLAHOMA CITY - HOMELAND",2.516961,1474
"OKLAHOMA CITY - HOMELAND",2.519754,2278
"OKLAHOMA CITY - HOMELAND",2.521717,1934
"OKLAHOMA CITY - HOMELAND",2.535733,5611
"OKLAHOMA CITY - HOMELAND",2.621545,3184
"OKLAHOMA CITY - HOMELAND",2.633163,1960
"OKLAHOMA CITY - HOMELAND",2.643081,1597
"OKLAHOMA CITY - HOMELAND",2.765415,1411
"OKLAHOMA CITY - HOMELAND",2.767209,1598
"OKLAHOMA CITY - HOMELAND",2.768741,1414
"OKLAHOMA CITY - HOMELAND",2.788415,2486
"OKLAHOMA CITY - HOMELAND",2.840589,1493
"OKLAHOMA CITY - HOMELAND",2.840678,1475
"OKLAHOMA CITY - HOMELAND",2.844957,1993
"OKLAHOMA CITY - HOMELAND",2.932547,1527
"OKLAHOMA CITY - HOMELAND",2.940651,1904
"OKLAHOMA CITY - HOMELAND",3.072384,1271
"OKLAHOMA CITY - HOMELAND",3.130752,1369
"OKLAHOMA CITY - HOMELAND",3.144116,1589
"OKLAHOMA CITY - HOMELAND",3.157163,1438
"OKLAHOMA CITY - HOMELAND",3.227648,1454
"OKLAHOMA CITY - HOMELAND",3.237776,1043
"OKLAHOMA CITY - HOMELAND",3.245203,938
"OKLAHOMA CITY - HOMELAND",3.305263,2470
"OKLAHOMA CITY - HOMELAND",3.327131,2311
"OKLAHOMA CITY - HOMELAND",3.445545,1414
"OKLAHOMA CITY - HOMELAND",3.451582,1043
"OKLAHOMA CITY - HOMELAND",3.453456,1085
"OKLAHOMA CITY - HOMELAND",3.572423,718
"OKLAHOMA CITY - HOMELAND",3.582123,895
"OKLAHOMA CITY - HOMELAND",3.586794,939
"OKLAHOMA CITY - HOMELAND",3.587455,829
"ORLANDO,FL - FOOD LION",2.253698,1352
"ORLANDO,FL - FOOD LION",2.253839,1107
"ORLANDO,FL - FOOD LION",2.254417,1132
"ORLANDO,FL - FOOD LION",2.261099,946
"ORLANDO,FL - FOOD LION",2.261252,1022
"ORLANDO,FL - FOOD LION",2.263281,1280
"ORLANDO,FL - FOOD LION",2.265966,1237
"ORLANDO,FL - FOOD LION",2.268151,1033
"ORLANDO,FL - FOOD LION",2.289386,1206
"ORLANDO,FL - FOOD LION",2.318966,1044
"ORLANDO,FL - FOOD LION",2.358263,829
"ORLANDO,FL - FOOD LION",2.373402,782
"ORLANDO,FL - FOOD LION",2.376214,824
"ORLANDO,FL - FOOD LION",2.37827,994
"ORLANDO,FL - FOOD LION",2.381275,737
"ORLANDO,FL - FOOD LION",2.382423,842
"ORLANDO,FL - FOOD LION",2.382641,818
"ORLANDO,FL - FOOD LION",2.383621,696
"ORLANDO,FL - FOOD LION",2.38573,897
"ORLANDO,FL - FOOD LION",2.385773,731
"ORLANDO,FL - FOOD LION",2.392016,977
"ORLANDO,FL - FOOD LION",2.403246,801
"ORLANDO,FL - FOOD LION",2.406897,725
"ORLANDO,FL - FOOD LION",2.408333,840
"ORLANDO,FL - FOOD LION",2.409499,779
"ORLANDO,FL - FOOD LION",2.410714,840
"ORLANDO,FL - FOOD LION",2.419612,877
"ORLANDO,FL - FOOD LION",2.449883,858
"ORLANDO,FL - FOOD LION",2.463415,779
"ORLANDO,FL - FOOD LION",2.474074,1215
"ORLANDO,FL - FOOD LION",2.479695,1182
"ORLANDO,FL - FOOD LION",2.48004,1002
"ORLANDO,FL - FOOD LION",2.484631,976
"ORLANDO,FL - FOOD LION",2.490814,1143
"ORLANDO,FL - FOOD LION",2.492674,1092
"ORLANDO,FL - FOOD LION",2.496786,1089
"ORLANDO,FL - FOOD LION",2.49912,1136
"ORLANDO,FL - FOOD LION",2.505473,1005
"ORLANDO,FL - FOOD LION",2.509202,1141
"ORLANDO,FL - FOOD LION",2.553636,1100
"ORLANDO,FL - FOOD LION",2.555016,618
"ORLANDO,FL - FOOD LION",2.557107,788
"ORLANDO,FL - FOOD LION",2.557766,1307
"ORLANDO,FL - FOOD LION",2.573316,757
"ORLANDO,FL - FOOD LION",2.596195,946
"ORLANDO,FL - FOOD LION",2.596931,1238
"ORLANDO,FL - FOOD LION",2.614304,783
"ORLANDO,FL - FOOD LION",2.618382,1001
"ORLANDO,FL - FOOD LION",2.622153,966
"ORLANDO,FL - FOOD LION",2.630522,747
"ORLANDO,FL - FOOD LION",2.643172,681
"ORLANDO,FL - FOOD LION",2.646965,626
"ORLANDO,FL - FOOD LION",2.648202,1029
"ORLANDO,FL - FOOD LION",2.658745,1052
"ORLANDO,FL - FOOD LION",2.659152,1109
"ORLANDO,FL - FOOD LION",2.665505,861
"ORLANDO,FL - FOOD LION",2.676754,727
"ORLANDO,FL - FOOD LION",2.681072,1157
"ORLANDO,FL - FOOD LION",2.72833,946
"ORLANDO,FL - FOOD LION",2.728814,708
"ORLANDO,FL - FOOD LION",2.752101,714
"ORLANDO,FL - PUBLIX",2.386768,7467
"ORLANDO,FL - PUBLIX",2.434333,7835
"ORLANDO,FL - PUBLIX",2.440257,8093
"ORLANDO,FL - PUBLIX",2.441923,5553
"ORLANDO,FL - PUBLIX",2.44956,5799
"ORLANDO,FL - PUBLIX",2.457359,4620
"ORLANDO,FL - PUBLIX",2.457549,5842
"ORLANDO,FL - PUBLIX",2.458134,4610
"ORLANDO,FL - PUBLIX",2.487226,9864
"ORLANDO,FL - PUBLIX",2.494045,6633
"ORLANDO,FL - PUBLIX",2.51029,5928
"ORLANDO,FL - PUBLIX",2.511986,6174
"ORLANDO,FL - PUBLIX",2.515992,5409
"ORLANDO,FL - PUBLIX",2.542663,5895
"ORLANDO,FL - PUBLIX",2.576226,4526
"ORLANDO,FL - PUBLIX",2.590801,4196
"ORLANDO,FL - PUBLIX",2.596138,6059
"ORLANDO,FL - PUBLIX",2.653376,5568
"ORLANDO,FL - PUBLIX",2.653873,5680
"ORLANDO,FL - PUBLIX",2.655755,8584
"ORLANDO,FL - PUBLIX",2.677632,5168
"ORLANDO,FL - PUBLIX",2.698211,6372
"ORLANDO,FL - PUBLIX",2.7095,5105
"ORLANDO,FL - PUBLIX",2.714965,5045
"ORLANDO,FL - PUBLIX",2.7151,5086
"ORLANDO,FL - PUBLIX",2.717219,4919
"ORLANDO,FL - PUBLIX",2.724861,4485
"ORLANDO,FL - PUBLIX",2.72703,5235
"ORLANDO,FL - PUBLIX",2.735199,4966
"ORLANDO,FL - PUBLIX",2.739726,4891
"ORLANDO,FL - PUBLIX",2.743469,6354
"ORLANDO,FL - PUBLIX",2.750608,5345
"ORLANDO,FL - PUBLIX",2.750853,4688
"ORLANDO,FL - PUBLIX",2.75869,5466
"ORLANDO,FL - PUBLIX",2.759326,4745
"ORLANDO,FL - PUBLIX",2.760188,4687
"ORLANDO,FL - PUBLIX",2.761279,4721
"ORLANDO,FL - PUBLIX",2.763163,5147
"ORLANDO,FL - PUBLIX",2.766576,5158
"ORLANDO,FL - PUBLIX",2.773992,4960
"ORLANDO,FL - PUBLIX",2.780016,5014
"ORLANDO,FL - PUBLIX",2.796004,4554
"ORLANDO,FL - PUBLIX",2.800676,4736
"ORLANDO,FL - PUBLIX",2.804502,5509
"ORLANDO,FL - PUBLIX",2.816477,4479
"ORLANDO,FL - PUBLIX",2.821233,4738
"ORLANDO,FL - PUBLIX",2.835578,4604
"ORLANDO,FL - PUBLIX",2.859723,3322
"ORLANDO,FL - PUBLIX",2.887481,4497
"ORLANDO,FL - PUBLIX",2.919618,4292
"ORLANDO,FL - PUBLIX",2.923769,4670
"ORLANDO,FL - PUBLIX",2.94442,4480
"ORLANDO,FL - PUBLIX",2.945116,5047
"ORLANDO,FL - PUBLIX",2.969154,4636
"ORLANDO,FL - PUBLIX",2.980721,4357
"ORLANDO,FL - PUBLIX",2.982567,5048
"ORLANDO,FL - PUBLIX",2.997429,3890
"ORLANDO,FL - PUBLIX",3.012216,4666
"ORLANDO,FL - PUBLIX",3.019943,4212
"ORLANDO,FL - PUBLIX",3.029271,3553
"ORLANDO,FL - PUBLIX",3.087989,4546
"ORLANDO,FL - WINN DIXIE",2.373352,5006
"ORLANDO,FL - WINN DIXIE",2.37337,4679
"ORLANDO,FL - WINN DIXIE",2.373469,5307
"ORLANDO,FL - WINN DIXIE",2.373565,5054
"ORLANDO,FL - WINN DIXIE",2.373609,3774
"ORLANDO,FL - WINN DIXIE",2.37362,4981
"ORLANDO,FL - WINN DIXIE",2.389583,5683
"ORLANDO,FL - WINN DIXIE",2.391558,4620
"ORLANDO,FL - WINN DIXIE",2.399508,5687
"ORLANDO,FL - WINN DIXIE",2.40065,4308
"ORLANDO,FL - WINN DIXIE",2.401763,4652
"ORLANDO,FL - WINN DIXIE",2.40195,3488
"ORLANDO,FL - WINN DIXIE",2.4021,5429
"ORLANDO,FL - WINN DIXIE",2.403136,4656
"ORLANDO,FL - WINN DIXIE",2.404993,3605
"ORLANDO,FL - WINN DIXIE",2.408414,5372
"ORLANDO,FL - WINN DIXIE",2.409133,5387
"ORLANDO,FL - WINN DIXIE",2.409357,4617
"ORLANDO,FL - WINN DIXIE",2.414826,4074
"ORLANDO,FL - WINN DIXIE",2.422627,5816
"ORLANDO,FL - WINN DIXIE",2.422646,3930
"ORLANDO,FL - WINN DIXIE",2.430943,5662
"ORLANDO,FL - WINN DIXIE",2.432093,4462
"ORLANDO,FL - WINN DIXIE",2.438804,3881
"ORLANDO,FL - WINN DIXIE",2.445106,5875
"ORLANDO,FL - WINN DIXIE",2.448672,5913
"ORLANDO,FL - WINN DIXIE",2.467334,5495
"ORLANDO,FL - WINN DIXIE",2.468455,5817
"ORLANDO,FL - WINN DIXIE",2.468827,4443
"ORLANDO,FL - WINN DIXIE",2.474183,3796
"ORLANDO,FL - WINN DIXIE",2.477788,3399
"ORLANDO,FL - WINN DIXIE",2.48652,5712
"ORLANDO,FL - WINN DIXIE",2.491589,5291
"ORLANDO,FL - WINN DIXIE",2.493327,4271
"ORLANDO,FL - WINN DIXIE",2.50137,5840
"ORLANDO,FL - WINN DIXIE",2.505125,4878
"ORLANDO,FL - WINN DIXIE",2.50578,3547
"ORLANDO,FL - WINN DIXIE",2.518107,5136
"ORLANDO,FL - WINN DIXIE",2.521495,4629
"ORLANDO,FL - WINN DIXIE",2.529196,4093
"ORLANDO,FL - WINN DIXIE",2.530197,5696
"ORLANDO,FL - WINN DIXIE",2.533288,4431
"ORLANDO,FL - WINN DIXIE",2.557112,3712
"ORLANDO,FL - WINN DIXIE",2.562628,4886
"ORLANDO,FL - WINN DIXIE",2.572351,4181
"ORLANDO,FL - WINN DIXIE",2.581292,3389
"ORLANDO,FL - WINN DIXIE",2.588493,4102
"ORLANDO,FL - WINN DIXIE",2.595897,4484
"ORLANDO,FL - WINN DIXIE",2.631397,4338
"ORLANDO,FL - WINN DIXIE",2.63319,5128
"ORLANDO,FL - WINN DIXIE",2.634204,3789
"ORLANDO,FL - WINN DIXIE",2.634851,4327
"ORLANDO,FL - WINN DIXIE",2.63983,4223
"ORLANDO,FL - WINN DIXIE",2.731459,4126
"ORLANDO,FL - WINN DIXIE",2.736686,4056
"ORLANDO,FL - WINN DIXIE",2.743792,4188
"ORLANDO,FL - WINN DIXIE",2.751506,3984
"ORLANDO,FL - WINN DIXIE",2.754226,3727
"ORLANDO,FL - WINN DIXIE",2.787169,3289
"ORLANDO,FL - WINN DIXIE",2.789776,3834
"ORLANDO,FL - WINN DIXIE",2.884192,4991
"PHILADELPHIA - ACME MARKET",1.986649,32358
"PHILADELPHIA - ACME MARKET",2.386564,15555
"PHILADELPHIA - ACME MARKET",2.386825,8319
"PHILADELPHIA - ACME MARKET",2.653258,12107
"PHILADELPHIA - ACME MARKET",2.653258,9148
"PHILADELPHIA - ACME MARKET",2.653319,13061
"PHILADELPHIA - ACME MARKET",2.65338,11716
"PHILADELPHIA - ACME MARKET",2.653382,10689
"PHILADELPHIA - ACME MARKET",2.919719,3413
"PHILADELPHIA - ACME MARKET",3.039077,4811
"PHILADELPHIA - ACME MARKET",3.041274,31424
"PHILADELPHIA - ACME MARKET",3.043948,5734
"PHILADELPHIA - ACME MARKET",3.062731,5675
"PHILADELPHIA - ACME MARKET",3.201092,22169
"PHILADELPHIA - ACME MARKET",3.242581,4448
"PHILADELPHIA - ACME MARKET",3.408261,4164
"PHILADELPHIA - ACME MARKET",3.42454,3969
"PHILADELPHIA - ACME MARKET",3.432201,3621
"PHILADELPHIA - ACME MARKET",3.433781,3647
"PHILADELPHIA - ACME MARKET",3.435613,3246
"PHILADELPHIA - ACME MARKET",3.437165,4289
"PHILADELPHIA - ACME MARKET",3.439024,3321
"PHILADELPHIA - ACME MARKET",3.440088,5458
"PHILADELPHIA - ACME MARKET",3.448143,3635
"PHILADELPHIA - ACME MARKET",3.453921,3928
"PHILADELPHIA - ACME MARKET",3.455539,3936
"PHILADELPHIA - ACME MARKET",3.460595,2855
"PHILADELPHIA - ACME MARKET",3.475602,4775
"PHILADELPHIA - ACME MARKET",3.571693,2699
"PHILADELPHIA - ACME MARKET",3.579038,2891
"PHILADELPHIA - ACME MARKET",3.608369,3059
"PHILADELPHIA - ACME MARKET",3.62069,2639
"PHILADELPHIA - ACME MARKET",3.632753,3273
"PHILADELPHIA - ACME MARKET",3.634078,2864
"PHILADELPHIA - ACME MARKET",3.649625,2934
"PHILADELPHIA - ACME MARKET",3.652188,6078
"PHILADELPHIA - ACME MARKET",3.652698,3484
"PHILADELPHIA - ACME MARKET",3.655724,3564
"PHILADELPHIA - ACME MARKET",3.65997,3285
"PHILADELPHIA - ACME MARKET",3.66158,2621
"PHILADELPHIA - ACME MARKET",3.668966,2900
"PHILADELPHIA - ACME MARKET",3.670556,3600
"PHILADELPHIA - ACME MARKET",3.672734,2527
"PHILADELPHIA - ACME MARKET",3.673095,3267
"PHILADELPHIA - ACME MARKET",3.67663,4784
"PHILADELPHIA - ACME MARKET",3.677095,2685
"PHILADELPHIA - ACME MARKET",3.679924,3168
"PHILADELPHIA - ACME MARKET",3.680326,3685
"PHILADELPHIA - ACME MARKET",3.681682,2997
"PHILADELPHIA - ACME MARKET",3.682356,3633
"PHILADELPHIA - ACME MARKET",3.68243,3193
"PHILADELPHIA - ACME MARKET",3.684389,3235
"PHILADELPHIA - ACME MARKET",3.685434,3055
"PHILADELPHIA - ACME MARKET",3.686269,3452
"PHILADELPHIA - ACME MARKET",3.686405,3597
"PHILADELPHIA - ACME MARKET",3.68782,4302
"PHILADELPHIA - ACME MARKET",3.689929,2393
"PHILADELPHIA - ACME MARKET",3.690363,2729
"PHILADELPHIA - ACME MARKET",3.690714,3812
"PHILADELPHIA - ACME MARKET",3.694512,2897
"PHILADELPHIA - ACME MARKET",3.697953,2589
"PHILADELPHIA - ACME MARKET",3.699042,2924
"PHILADELPHIA - ACME MARKET",3.699702,4702
"PHILADELPHIA - ACME MARKET",3.700244,2045
"PHILADELPHIA - ACME MARKET",3.700826,3025
"PHILADELPHIA - ACME MARKET",3.702618,2559
"PHILADELPHIA - ACME MARKET",3.710786,2531
"PHILADELPHIA - ACME MARKET",3.712598,3048
"PHOENIX - FRY'S FOOD STORE",2.519937,3837
"PHOENIX - FRY'S FOOD STORE",2.520161,2232
"PHOENIX - FRY'S FOOD STORE",2.573017,4677
"PHOENIX - FRY'S FOOD STORE",2.586692,4193
"PHOENIX - FRY'S FOOD STORE",2.653126,5071
"PHOENIX - FRY'S FOOD STORE",2.653132,5221
"PHOENIX - FRY'S FOOD STORE",2.653182,7243
"PHOENIX - FRY'S FOOD STORE",2.653286,5356
"PHOENIX - FRY'S FOOD STORE",2.653328,5048
"PHOENIX - FRY'S FOOD STORE",2.65334,5853
"PHOENIX - FRY'S FOOD STORE",2.653448,4640
"PHOENIX - FRY'S FOOD STORE",2.653484,3717
"PHOENIX - FRY'S FOOD STORE",2.653546,5132
"PHOENIX - FRY'S FOOD STORE",2.653611,4902
"PHOENIX - FRY'S FOOD STORE",2.653664,2743
"PHOENIX - FRY'S FOOD STORE",3.104137,2852
"PHOENIX - FRY'S FOOD STORE",3.120852,3285
"PHOENIX - FRY'S FOOD STORE",3.453211,2725
"PHOENIX - FRY'S FOOD STORE",3.453228,2416
"PHOENIX - FRY'S FOOD STORE",3.453588,2564
"PHOENIX - FRY'S FOOD STORE",3.484314,2040
"PHOENIX - FRY'S FOOD STORE",3.543665,1626
"PHOENIX - FRY'S FOOD STORE",3.563172,1488
"PHOENIX - FRY'S FOOD STORE",3.585531,1479
"PHOENIX - FRY'S FOOD STORE",3.585686,1523
"PHOENIX - FRY'S FOOD STORE",3.585696,1552
"PHOENIX - FRY'S FOOD STORE",3.585942,1949
"PHOENIX - FRY'S FOOD STORE",3.58595,1879
"PHOENIX - FRY'S FOOD STORE",3.58604,1447
"PHOENIX - FRY'S FOOD STORE",3.586048,3469
"PHOENIX - FRY'S FOOD STORE",3.586064,2655
"PHOENIX - FRY'S FOOD STORE",3.586101,1957
"PHOENIX - FRY'S FOOD STORE",3.586129,2206
"PHOENIX - FRY'S FOOD STORE",3.58613,1788
"PHOENIX - FRY'S FOOD STORE",3.586179,1230
"PHOENIX - FRY'S FOOD STORE",3.586264,1820
"PHOENIX - FRY'S FOOD STORE",3.586428,1562
"PHOENIX - FRY'S FOOD STORE",3.586518,1439
"PHOENIX - FRY'S FOOD STORE",3.58657,1802
"PHOENIX - FRY'S FOOD STORE",3.586753,1389
"PHOENIX - FRY'S FOOD STORE",3.586926,2157
"PHOENIX - FRY'S FOOD STORE",3.586938,2358
"PHOENIX - FRY'S FOOD STORE",3.586947,2375
"PHOENIX - FRY'S FOOD STORE",3.586989,2029
"PHOENIX - FRY'S FOOD STORE",3.587137,964
"PHOENIX - FRY'S FOOD STORE",3.587139,1073
"PHOENIX - FRY'S FOOD STORE",3.587156,1853
"PHOENIX - FRY'S FOOD STORE",3.587186,1514
"PHOENIX - FRY'S FOOD STORE",3.587244,1662
"PHOENIX - FRY'S FOOD STORE",3.58734,1248
"PHOENIX - FRY'S FOOD STORE",3.587356,1740
"PHOENIX - FRY'S FOOD STORE",3.587361,1614
"PHOENIX - FRY'S FOOD STORE",3.587385,1522
"PHOENIX - FRY'S FOOD STORE",3.587451,1801
"PHOENIX - FRY'S FOOD STORE",3.587515,1714
"PHOENIX - FRY'S FOOD STORE",3.587724,1727
"PHOENIX - FRY'S FOOD STORE",3.587824,1002
"PHOENIX - FRY'S FOOD STORE",3.587838,1628
"PHOENIX - FRY'S FOOD STORE",3.601174,2214
"PHOENIX - FRY'S FOOD STORE",3.719585,1833
"PHOENIX - FRY'S FOOD STORE",3.720917,1702
"PHOENIX - SAFEWAY",2.386633,3127
"PHOENIX - SAFEWAY",2.386879,1631
"PHOENIX - SAFEWAY",2.386936,3414
"PHOENIX - SAFEWAY",2.652394,1775
"PHOENIX - SAFEWAY",2.65298,2265
"PHOENIX - SAFEWAY",2.652985,1876
"PHOENIX - SAFEWAY",2.653017,2784
"PHOENIX - SAFEWAY",2.653264,2711
"PHOENIX - SAFEWAY",2.653887,1878
"PHOENIX - SAFEWAY",2.653896,2323
"PHOENIX - SAFEWAY",2.654114,1726
"PHOENIX - SAFEWAY",2.918901,1529
"PHOENIX - SAFEWAY",2.919183,1126
"PHOENIX - SAFEWAY",2.919959,5872
"PHOENIX - SAFEWAY",2.920069,2327
"PHOENIX - SAFEWAY",2.920095,4618
"PHOENIX - SAFEWAY",2.920147,4095
"PHOENIX - SAFEWAY",2.920153,4709
"PHOENIX - SAFEWAY",2.920546,1611
"PHOENIX - SAFEWAY",2.920705,1362
"PHOENIX - SAFEWAY",2.989599,1346
"PHOENIX - SAFEWAY",3.052589,1236
"PHOENIX - SAFEWAY",3.052946,1171
"PHOENIX - SAFEWAY",3.053023,1075
"PHOENIX - SAFEWAY",3.053122,3972
"PHOENIX - SAFEWAY",3.053196,4756
"PHOENIX - SAFEWAY",3.053392,1592
"PHOENIX - SAFEWAY",3.053429,1254
"PHOENIX - SAFEWAY",3.053603,1138
"PHOENIX - SAFEWAY",3.053902,1243
"PHOENIX - SAFEWAY",3.083709,5985
"PHOENIX - SAFEWAY",3.093474,6237
"PHOENIX - SAFEWAY",3.318979,1254
"PHOENIX - SAFEWAY",3.320261,1224
"PHOENIX - SAFEWAY",3.583717,651
"PHOENIX - SAFEWAY",3.585044,682
"PHOENIX - SAFEWAY",3.585339,914
"PHOENIX - SAFEWAY",3.585526,1216
"PHOENIX - SAFEWAY",3.585654,1185
"PHOENIX - SAFEWAY",3.585754,1067
"PHOENIX - SAFEWAY",3.585859,990
"PHOENIX - SAFEWAY",3.585907,1036
"PHOENIX - SAFEWAY",3.586,1000
"PHOENIX - SAFEWAY",3.586307,1373
"PHOENIX - SAFEWAY",3.586352,1187
"PHOENIX - SAFEWAY",3.586553,1294
"PHOENIX - SAFEWAY",3.586592,895
"PHOENIX - SAFEWAY",3.586716,813
"PHOENIX - SAFEWAY",3.586722,1205
"PHOENIX - SAFEWAY",3.586889,961
"PHOENIX - SAFEWAY",3.587045,988
"PHOENIX - SAFEWAY",3.587065,804
"PHOENIX - SAFEWAY",3.587067,1964
"PHOENIX - SAFEWAY",3.587156,872
"PHOENIX - SAFEWAY",3.587167,826
"PHOENIX - SAFEWAY",3.587179,1170
"PHOENIX - SAFEWAY",3.587234,1645
"PHOENIX - SAFEWAY",3.587246,1427
"PHOENIX - SAFEWAY",3.587433,2053
"PHOENIX - SAFEWAY",3.587522,577
"PHOENIX - SAFEWAY",3.587747,963
"PHOENIX - SAFEWAY",3.587896,1041
"PHOENIX - SAFEWAY",3.587967,1097
"PHOENIX - SAFEWAY",3.58805,954
"PHOENIX - SAFEWAY",3.588073,1090
"PHOENIX - SAFEWAY",3.588312,770
"PHOENIX - SAFEWAY",3.588432,899
"PHOENIX - SAFEWAY",3.588462,780
"PHOENIX - SMITHS FOOD",1.791122,4055
"PHOENIX - SMITHS FOOD",2.520655,1404
"PHOENIX - SMITHS FOOD",2.520751,1012
"PHOENIX - SMITHS FOOD",2.652381,1470
"PHOENIX - SMITHS FOOD",2.653576,2139
